0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,'0.144f461-0.132f311+0.12 f106-0.113f49-0.109f138...',0.158f181+0.119f175+0.116f163-0.116f80-0.115f280...,'0.15 f176+0.135f259+0.122f236-0.118f345-0.107f408...',-0.162f347+0.159f419+0.159f213+0.156f273+0.139f123...,-0.151f468-0.148f86+0.131f95+0.128f17-0.12f204...,'0.18 f218-0.135f100-0.125f406-0.121f146+0.119f39...',0.134f180+0.129f302+0.123f6+0.118f445+0.117f175...,-0.211f97-0.164f399-0.137f159+0.134f415-0.129f474...,-0.165f195-0.145f152+0.138f65-0.128f142-0.118f108...,-0.151f450+0.118f486-0.115f424+0.114f470+0.112f380...,-0.138f393-0.129f354+0.124f481+0.119f204-0.115f261...,'0.14 f456-0.136f189+0.136f4-0.123f8-0.121f143...',0.124f430+0.122f189-0.121f436+0.121f62-0.12f381...,0.161f483-0.149f171+0.128f471+0.126f213-0.123f441...,-0.121f119-0.12f24+0.116f315+0.113f446+0.113f454...,'0.144f377+0.132f296+0.13 f332+0.127f363+0.122f337...',0.168f157-0.128f252-0.126f445-0.124f214+0.124f470...,'-0.135f436-0.134f309+0.13 f459+0.115f452+0.113f122...','0.15 f201-0.124f396+0.118f308-0.115f21+0.114f496...',-0.145f377+0.128f91-0.127f465-0.124f394+0.121f379...,-0.137f260-0.134f238-0.122f257-0.118f334+0.118f68...,'-0.138f62-0.125f47-0.125f396+0.12 f371+0.118f176...',-0.139f103-0.134f142-0.131f118-0.129f212-0.124f466...,'-0.155f343-0.144f406-0.136f250+0.13 f377+0.123f454...','0.154f168-0.143f101-0.123f69-0.122f441+0.12 f160...',-0.134f437+0.118f420+0.108f278+0.108f285-0.107f458...,-0.134f246+0.124f93+0.117f76-0.113f71-0.112f224...,-0.132f54-0.129f332-0.121f402-0.12f440-0.119f449...,-0.131f428-0.13f78+0.126f38+0.121f199-0.119f174...,'-0.142f73+0.135f5-0.122f341+0.121f314+0.12 f47...','0.149f263+0.13 f193-0.12f461+0.113f73-0.11f345...',0.156f361+0.131f215+0.113f11+0.113f68-0.111f235...,0.145f449-0.129f428+0.123f178+0.123f401+0.121f196...,-0.137f325+0.132f317-0.126f11-0.125f401-0.121f186...,0.156f375-0.141f52+0.123f471+0.115f494-0.113f324...,-0.163f142-0.144f228-0.125f293-0.122f343-0.114f445...,-0.135f15-0.123f201-0.119f337+0.119f490-0.111f268...,0.161f484-0.151f294-0.122f305+0.117f139-0.114f310...,0.136f226+0.127f232-0.12f350-0.107f371-0.106f198...,'-0.127f321+0.12 f196+0.119f399+0.117f426-0.112f431...',label
-0.746789,3.821454,-3.924966,1.420127,0.855325,0.629469,-1.00382,-1.558674,1.040799,2.509335,-1.710336,-1.799596,0.831063,-1.117343,2.646031,1.526236,1.827792,0.874435,0.508497,0.480551,2.171636,-0.855511,0.593677,1.590993,-2.233311,1.903179,-0.933551,0.567855,0.856031,1.15101,0.565758,-1.139429,-0.020032,0.614532,-0.182444,3.896104,0.669695,0.254165,0.715328,0.01146,-0.670136,-1.359039,-1.642425,-2.357127,-0.553771,-0.566184,-0.05885,0.301528,-1.49108,0.848397,-2.032346,0.796388,0.537006,0.738627,0.125375,-3.65989,0.163337,0.849979,0.85399,0.156007,-2.082085,0.870163,-1.893719,1.642926,-0.213404,0.308641,-0.460135,1.684134,2.33415,-0.675633,-1.417183,-0.497024,1.57726,-0.125353,1.363261,-1.01895,-0.528365,0.321378,-1.81579,1.917482,0
2.963188,-2.242895,-0.857389,-3.183613,-1.535168,-0.70802,0.409929,-0.738081,-2.054002,0.550359,-3.951415,2.319215,2.368783,1.064511,0.235382,0.619279,-1.524096,-1.387242,-0.79829,-1.78269,-1.656937,0.390238,1.201649,-1.491686,0.337694,-1.648522,0.771204,-1.199949,1.442241,1.323443,0.312488,0.527992,0.972262,-1.98536,-0.570973,-0.606324,-1.760843,0.165125,0.891549,0.117238,-0.779337,-0.52284,4.041199,-2.36263,-0.169617,0.54545,-1.467861,0.835134,-1.662332,-0.782747,-2.15871,1.450063,-3.040946,-0.449278,-0.12037,-0.487973,-0.284544,2.608079,-2.514023,-1.442621,-0.813477,-2.393011,-0.736354,-0.028757,-1.013644,-0.724023,-0.206351,-1.270428,2.123478,-1.124759,-1.407571,2.700137,0.045186,-0.495729,0.591617,0.365952,-1.714527,-0.220421,-1.379591,0.134136,1
1.966764,0.162612,2.850325,0.367123,-2.263372,0.283125,-0.562175,-0.342232,0.045586,-0.211326,0.154238,2.297781,-1.546878,-0.393772,0.970166,2.612081,1.843475,2.955048,-1.335932,1.035398,0.339219,0.146804,-0.596562,-1.148691,1.874083,-0.377311,0.634311,-0.442325,-1.323078,-1.228068,-0.848719,-0.619968,-0.588253,-0.502581,-0.137469,0.231203,2.35585,-0.858041,1.224808,-1.197092,-0.26317,0.369524,2.984404,-0.247707,0.396757,-1.696354,0.320575,2.448308,1.235987,-1.04823,0.018831,-1.072218,2.033402,3.040905,-0.857382,-0.964069,0.497444,-0.771146,1.664365,0.658134,-0.237141,-2.347962,0.423517,0.058148,1.993957,0.86116,-0.914284,-1.736955,-0.78773,0.103048,-1.519828,1.859227,-1.894607,-2.330068,-0.324733,1.022602,-0.776588,-1.794262,0.02531,2.93319,0
-0.906787,2.708559,-1.39782,-0.117816,-2.401655,0.542513,-1.068423,-0.569205,-0.60045,0.796069,-1.266791,-1.07886,2.680616,-1.009706,1.220421,1.865486,-0.412529,0.532721,0.480736,-0.277493,-0.315099,-0.462044,-1.804585,-1.177061,0.81083,-1.984271,1.338641,0.188609,1.166034,-1.111369,0.646779,-0.038363,-0.024753,-1.171724,0.842863,-0.326395,1.753127,-1.815667,1.019727,-0.056481,2.518452,2.045314,-0.65041,-0.467016,-1.305765,1.218123,-0.034302,-1.297451,0.055494,-0.853714,1.388137,0.507254,0.734757,1.090019,1.264425,0.727685,-1.654037,-0.887175,1.751243,1.049026,2.839743,-1.851022,1.174815,-1.675776,0.755205,-0.733447,-0.336339,1.924938,0.208162,-0.41127,-0.811475,-0.214221,1.881433,-2.434748,-0.231127,0.339939,1.051029,-2.597428,-0.157769,1.134267,1
1.137267,-1.427633,-0.756194,0.404727,-1.767617,-0.591422,-0.093324,-1.114178,3.564429,-0.272425,-0.358538,2.064221,-2.073758,-1.984005,-1.185501,2.127,0.998906,2.235862,1.781856,0.183134,1.152761,-1.567891,1.491246,-2.46946,1.734299,-2.08875,1.63636,-2.036429,-1.550253,0.722638,-1.118262,-0.799001,1.655375,0.042986,-0.968506,1.281757,0.025555,1.27924,-1.590955,1.075753,0.035053,2.238177,-0.56875,-1.731395,-1.916279,-2.70393,-1.157514,-3.137976,-0.956833,0.795356,-0.16726,2.31782,-0.260559,0.78785,2.003786,-0.735004,-1.232416,-0.026448,0.148519,0.281246,0.841711,-1.580692,0.64301,-0.706902,-1.659707,2.07954,-0.873913,-0.834055,-0.280179,0.217454,-2.105836,-1.049813,1.002369,-0.466369,-0.871167,2.18809,-1.987509,-1.171958,0.934439,-0.641481,0
0.43431,-1.786848,-1.01794,1.048232,-1.771703,-1.21701,1.510763,-0.511455,-0.456857,0.859581,-0.348149,-2.214426,-0.901421,-0.910438,1.510825,-1.042244,-0.774667,2.178733,-1.169974,-1.955195,-1.580985,0.425434,2.884557,-0.649928,1.279027,-1.229769,-0.116616,-0.112706,-0.394832,0.921089,0.941358,-0.869826,-1.026013,-1.226067,-1.103717,-0.130648,-0.683215,0.130256,-0.005813,1.504051,-1.118629,-1.347124,1.652359,2.581781,-0.83492,2.21384,-0.190465,1.864175,-0.64503,0.386492,-1.027573,0.818108,-1.955926,3.09485,-0.067053,-1.570438,-0.427875,0.818613,1.122091,-1.159403,1.461938,-2.241907,1.703839,2.359262,0.326988,0.47142,0.579474,1.94782,-1.893383,-0.023278,0.033921,0.014491,-0.587607,0.345666,1.29251,-0.79232,1.113919,-1.522727,0.730345,-2.048371,0
3.559699,-1.892921,-0.298407,-1.314874,-1.345315,1.732113,-1.273524,-2.060849,-0.573915,1.97054,1.039841,-0.566801,0.653213,-1.484699,1.730319,-0.405418,1.312997,-2.140046,-1.213216,-0.207879,-0.31631,2.809476,-0.663353,-1.079053,-0.861676,-0.564572,-2.326157,-1.470926,-0.347298,0.498076,-3.265122,1.281392,-1.662384,1.276536,0.161299,-0.950676,-0.258358,1.338325,-1.358317,0.158815,1.741171,-1.155885,0.433066,1.052571,0.503303,0.211208,1.092827,-1.306404,2.215662,1.734157,0.268484,-1.763928,0.982345,-0.973419,-0.867369,0.086892,0.817954,-3.20378,-0.102518,-1.526139,-1.153718,-0.233423,-0.226633,1.842903,0.685846,0.014873,0.382184,-4.013275,0.093856,-0.773729,0.872876,-0.377872,1.010042,0.650964,0.58712,2.564026,0.257143,-2.635314,-0.686371,-2.180867,1
-1.35348,3.631933,-3.950375,0.183378,2.259013,-3.000302,-0.880135,-1.243337,1.955592,1.555364,0.715091,-2.35575,1.548031,0.336093,3.678659,-1.454482,0.424733,-0.409719,1.447344,0.112355,-0.452055,0.770271,-1.220666,-0.329228,1.046488,1.89732,0.107944,-2.023143,-2.264934,1.101427,-0.433858,1.271394,2.312521,0.203801,1.532809,-0.697635,-2.098228,-1.106575,-1.262229,1.489671,-2.47792,1.080268,0.790765,-0.622585,-1.316297,0.894996,0.117404,-0.034203,-2.609453,0.272547,0.001163,1.145458,1.42077,-0.082339,2.175982,0.777284,1.873068,-1.638089,0.344268,0.581496,0.607817,-0.008494,-1.578887,-0.492252,-2.460097,1.174239,-0.367802,-0.690498,-1.014079,-0.620524,-2.550598,-0.533827,-1.133582,0.286779,1.023914,0.536228,-0.520126,-0.762931,2.362647,-0.558046,0
2.684427,-3.34434,3.507509,1.111889,3.93529,-2.116098,-0.781161,-2.500023,-0.010899,2.779319,-2.033797,-1.896503,-1.205104,-1.196007,1.959931,2.083168,-0.852254,-1.909453,-1.518291,-1.386331,0.18313,0.726533,-0.442347,-0.041965,-0.498159,-1.429066,1.161316,0.104978,-0.083405,-1.736062,-2.326524,1.041287,-1.42735,-1.583794,-0.204497,1.041258,0.595378,-2.936986,0.13174,-1.857985,1.642408,2.846431,0.802553,-1.458389,0.135356,-1.668899,1.61795,-0.272764,-1.004689,-2.40378,0.413153,-2.447469,-2.342994,-0.021552,0.074198,0.545497,1.328201,0.494413,-0.170415,-2.129485,0.577849,0.616232,-0.935572,-2.220987,0.964755,-0.397939,0.47176,-0.720656,1.355964,2.022306,-0.371407,0.165838,-0.06234,0.114283,-0.89194,-1.410472,0.119308,0.133197,-1.975021,-1.848139,1
3.389997,-0.623146,-1.555181,-1.248518,0.556462,-0.435449,0.405657,0.431638,0.453517,1.12794,-0.95625,0.178099,-1.299606,1.279025,0.254786,0.709677,-1.211434,-0.810297,-0.046676,-1.332613,1.649474,-0.363121,-2.173873,0.60719,0.945951,0.477212,0.78399,-0.390464,0.566646,1.176159,1.964884,-0.043213,0.322395,-1.450121,-1.241794,-0.143779,-0.903603,0.804686,1.80101,-0.891746,0.28332,0.332348,-0.997138,-0.235787,-0.585912,-1.022553,1.340377,2.435848,0.293824,0.165368,-0.641896,-1.234754,-0.392076,-1.152347,0.804282,-1.617522,2.090843,-0.239662,-0.240779,-0.931432,-1.010997,0.301855,-0.529692,-0.444372,3.806502,2.477149,1.317799,3.231422,2.014766,-0.355446,1.582896,-0.106189,-0.45222,-3.671162,1.709138,1.92624,1.282792,-0.381859,1.895611,0.511847,0
-0.549891,-0.359625,3.980172,-0.877485,-1.139727,-0.138857,0.971312,-0.549273,0.172743,1.825282,-1.383252,-1.854611,-3.277966,1.265616,-0.356092,-1.135628,-1.474382,-1.377187,-1.021641,-2.082957,-0.571626,1.085234,1.177524,0.508525,2.497026,0.526606,2.553963,-1.16056,-0.952652,-2.832336,1.920591,0.314484,0.368411,-0.873668,1.331044,2.193045,1.949245,-0.649141,-0.775225,0.554814,-1.690352,-1.105543,1.750999,0.648423,-0.555133,2.339561,-1.611599,0.169366,2.298264,0.499494,-0.47273,1.329292,0.430995,-1.419474,0.513386,2.592751,0.91954,1.156181,1.074546,-0.275043,-2.060357,-0.618055,0.158068,-3.118572,1.441572,1.1641,0.23707,0.299353,-0.929929,-0.639371,-2.648147,-0.22212,-1.396238,-0.247039,0.276644,-0.86659,1.23431,-0.187371,-0.288362,-1.928846,0
-3.209158,1.480193,2.624749,0.675105,-1.146544,3.184544,0.823523,0.330969,0.479561,-0.887235,0.606366,-0.976219,0.66528,1.24808,0.084189,0.840599,-3.184867,0.677649,-1.046306,-1.943551,2.900989,1.527764,-0.246044,1.285562,0.189514,0.311708,-1.595117,-0.533292,-0.923745,0.321014,-2.057754,-0.350993,0.240957,-0.123976,-0.453092,-1.388331,2.904455,0.804414,-1.619702,1.582333,0.001746,0.969105,0.227569,-0.473284,1.289464,1.084795,0.647358,-0.970033,-0.194563,1.037393,0.355728,0.616587,1.104337,-1.288465,1.831444,1.323439,0.630081,1.932267,-0.590164,0.127863,1.42533,-1.165762,-1.430309,1.066548,1.626439,-0.297271,0.227264,2.890903,-1.759807,-3.101704,0.007337,0.929702,-2.882414,-0.549349,0.060931,0.754168,-0.788721,-0.388226,-0.726709,-0.852337,1
0.921766,0.405326,0.194254,-2.230416,0.093482,0.13033,-1.561764,0.282035,-0.57194,-0.656161,1.557437,-0.773455,-0.680362,-2.594235,-0.16615,1.925327,-0.051319,0.716085,-0.683789,1.725357,-0.418329,0.522319,2.009615,-2.042659,1.421309,0.019163,-0.578427,-0.222924,0.248152,0.425716,1.345891,-2.597343,-0.769961,0.085171,1.319666,-1.904936,0.007562,1.910194,-1.502897,-0.122953,-0.005303,2.01645,0.961969,0.753787,2.273688,-1.268319,0.809119,-1.731988,-0.509071,0.751075,0.409037,0.294489,0.531393,-0.483008,-0.885835,-2.186559,0.868836,1.131467,0.5492,1.758341,-1.564423,0.643834,-0.363928,-1.975004,-0.768819,-1.16092,1.616462,-0.117739,-1.485182,-1.679831,-0.250015,2.108084,-2.112341,1.182806,-0.290115,-3.400354,1.564927,-0.876777,1.283806,0.283598,1
-0.083524,-2.044847,1.144259,0.327265,-2.502762,-1.706637,2.017859,-1.964428,-2.539988,0.047358,-0.052236,1.326479,1.374257,-1.924799,0.099927,0.054198,0.387457,-0.436326,0.024591,2.422943,1.580522,2.083953,-1.393311,0.112534,-0.281133,0.540411,-0.585347,0.419484,-0.370575,0.850344,2.505716,0.033006,-1.131802,-1.644206,2.159221,-1.06551,-0.388028,-1.876456,0.750435,-0.302043,0.285627,-2.193221,-0.735218,1.427652,-1.252922,0.028921,-2.513873,1.812998,-0.429446,0.354712,-2.009442,-0.819974,-0.373785,1.459792,2.131416,1.675692,-0.249196,0.34238,-2.505766,-0.30495,0.227282,0.581693,0.184047,1.31135,1.852764,1.566008,0.46117,-0.022774,-0.548813,-1.585088,-0.869109,2.267125,2.084034,-0.019682,0.65739,-0.338252,0.04571,1.109647,2.151826,1.488675,1
-1.783119,2.637165,1.065955,-2.055963,2.416356,1.082423,0.570711,-1.740253,-2.795598,3.206328,1.496297,-1.784615,1.819469,-2.013174,-2.615241,-1.06301,-0.219226,-2.055538,1.315027,0.081568,-1.132277,-0.030467,-0.194735,0.387168,1.483613,0.640294,-0.342443,-2.601727,0.654923,2.015899,0.171154,3.754642,0.481723,-0.489917,1.143722,0.225143,-2.866176,-2.795416,-0.137453,-1.938417,-2.018179,1.353417,-0.351285,0.955915,-1.537909,-1.050883,-0.484606,0.386597,-0.868469,-0.82075,1.211686,1.967461,-0.468787,-0.30553,-1.310893,0.325813,-0.074151,0.021759,-1.664376,-2.004293,-1.163249,-0.60723,-0.148621,0.271244,0.771147,0.563025,0.978887,-0.176731,-0.037279,0.980448,1.246418,0.065203,-1.144563,0.486269,-1.710042,-2.803217,-0.358348,-0.909288,2.396005,0.680235,1
0.762731,-1.006915,3.582275,-1.439325,-0.357313,1.047057,-1.701512,0.750869,0.314326,1.375476,0.605292,0.726318,-1.366655,-1.334087,0.462115,0.96038,-1.200144,0.726077,-0.461226,-2.271532,1.511965,-2.081908,0.836729,0.366426,0.906717,0.16049,1.019987,-1.174739,-3.677261,-0.778288,-2.203167,-1.079894,-1.608712,1.281115,1.836981,-2.010392,0.260782,-0.359221,-0.028477,2.678428,0.639892,0.245532,0.677958,0.190664,-0.443666,1.205021,-1.326476,1.161054,-0.069862,-0.902877,0.212776,-0.899923,3.180043,1.617882,0.251574,-1.931664,1.631558,1.3962,-1.644559,1.495599,3.781352,-1.461638,-0.375657,-0.876359,0.535283,-0.27103,0.536981,-0.744025,-1.872784,-0.391735,0.63875,-0.031723,0.048814,-0.646584,0.277663,1.774548,1.551067,-1.34167,0.116462,0.483664,0
2.425755,-1.35209,-1.408559,-0.833692,2.444484,0.95789,1.342362,1.459369,0.20519,-1.788361,0.135247,-2.397053,1.292592,-0.787617,-0.305158,-0.720393,-0.003356,0.123183,0.568831,-1.84382,1.741085,0.312538,-0.633478,1.082321,0.233531,-1.978078,1.051597,-0.958054,1.148874,-0.64674,-0.87804,1.804808,-0.065529,-1.56923,-0.128344,0.578273,1.202076,-2.102396,0.080064,-1.223309,-1.733796,1.017978,-0.435128,-0.601765,0.234309,-0.042979,-0.706931,-1.956965,0.88126,1.049261,1.415257,-0.351749,-0.810234,-1.825423,0.227755,-2.150188,2.427882,0.056612,1.775814,-1.457203,0.701464,-3.005114,0.102286,2.045591,-2.065784,-1.625545,0.76029,-1.425131,-1.162731,-0.311993,1.719351,-1.67474,-0.705589,0.914408,-0.736841,-0.930462,0.157193,0.321627,0.213909,0.027533,0
3.020897,-3.123532,-0.229563,-1.084828,-1.065332,-2.04549,-0.001016,-0.664696,0.655637,0.394359,0.581824,0.5043,-1.252538,-1.837128,-0.386865,0.358201,-1.09167,0.026781,0.358955,0.70628,-0.429296,-2.937195,-0.670672,-1.129597,0.118031,0.63859,-1.1202,0.173966,-0.366978,0.260711,0.980509,-1.634799,-0.592175,0.290043,-0.294377,2.534216,-1.188939,0.249926,-0.744642,1.25432,-0.57082,-0.034967,2.197989,0.864596,0.449119,-0.388622,0.678271,3.474507,-1.1613,1.04674,0.269522,0.600029,2.420299,-1.669096,-0.601111,0.121478,0.602757,1.286098,-1.332916,-0.937352,1.094751,-1.890867,0.353797,0.540272,0.916018,-0.423304,-0.48221,-0.153309,-0.683838,1.735928,1.812196,-2.342779,0.160543,1.36509,-0.947492,-0.778826,1.014829,-0.612523,2.249478,-1.673657,0
3.553564,-0.990919,-2.269934,-2.159552,0.673389,-1.174444,0.759079,-1.01237,-0.302978,-1.112537,0.348225,2.286957,0.323743,2.569117,-1.104016,1.004796,0.681558,-1.226075,0.452265,-0.003745,-0.598284,1.46212,0.707938,-0.91878,-2.192117,0.446923,2.120605,-1.187131,-1.412256,-0.22994,1.577988,-0.660334,0.279719,0.00872,0.401538,1.979849,-0.104076,-2.993567,0.566333,0.774666,-1.909854,-0.033713,0.048992,0.580742,1.33012,-1.013523,-0.245388,-0.590766,0.497553,1.22398,0.186684,1.252382,0.202773,-0.880035,-0.765909,0.24359,-0.640703,-1.175408,0.17336,0.405172,0.76193,-2.507581,-2.22456,-0.009366,0.758901,-0.615904,-0.16523,-0.675183,-1.738874,0.569094,0.849935,1.989492,1.687237,0.192896,-0.446343,-0.172099,-0.308744,-0.8172,1.390593,0.726933,0
-2.518526,0.183646,-3.109973,0.220076,-1.298313,-0.686273,0.901303,2.113078,-1.584881,0.637972,-1.601521,-1.298647,1.01242,1.045974,0.623899,0.105097,-1.727557,-0.749632,-2.677545,1.004038,-1.151786,0.871942,-0.503142,0.562009,-0.438573,0.274295,1.722494,-1.784314,-1.266376,-0.488076,-0.184924,-0.365555,0.017513,0.244879,0.266666,2.042389,-2.003601,0.572039,-0.023451,2.331511,0.13457,1.680642,0.590073,-0.255848,-0.179341,-0.644338,0.39863,-0.003106,-0.592911,-0.207941,2.387728,-1.038814,0.156384,-0.072824,0.884402,1.11833,-0.958048,-1.854022,0.481228,-0.129427,0.125209,2.821395,-2.027744,1.379907,-1.62254,-0.703074,-0.080241,-0.334337,-0.420902,0.916088,2.50019,2.43172,-0.300622,-1.51982,-0.858965,-1.060077,3.00306,-1.20972,-0.292666,-0.34186,0
-2.4583,2.698705,-1.538892,-0.59121,-1.391833,-0.409571,-0.599082,0.36998,2.327526,0.747132,1.71215,0.37453,-0.71392,1.107435,-2.821168,-2.559167,1.217871,-1.703921,-0.530736,-2.297415,-2.950557,0.981989,0.023922,-0.973311,0.924003,-1.662693,0.987251,1.490261,1.026929,1.189813,0.230632,-0.776818,-0.612373,-1.569435,-0.257597,1.883558,-2.496552,0.672592,1.105405,0.155284,-1.505771,0.848692,1.35456,0.101441,-1.235693,-0.845239,1.656146,0.433998,1.473804,-0.618205,-0.723578,-1.089029,1.307353,0.240835,-0.243451,-0.21592,-1.005397,-1.323922,0.487111,-2.207802,-1.798351,0.464018,-3.231094,-1.100021,0.883759,-0.614754,0.997898,0.23723,-2.613233,-1.649921,0.248709,-0.615658,-0.926631,-0.019896,0.23983,-0.036038,1.17659,1.740721,0.128425,1.671349,1
-2.713331,-1.341074,-1.519281,1.176977,2.121303,-0.092317,-0.120925,-0.441891,-0.044515,4.038357,-0.968212,1.231682,2.307253,-0.03074,0.22379,0.057392,3.205415,-1.606193,1.770233,-1.53626,1.520083,0.838325,-2.301371,1.46312,-0.794336,-2.373495,-0.531168,2.338422,-0.494636,1.227739,-0.886622,-3.15808,1.230841,0.691672,1.810048,0.140951,0.133248,0.594286,1.356326,-0.053463,0.149254,0.773937,2.302,-1.007918,-2.348097,-2.214654,-0.353433,-3.111287,-0.502313,-1.116421,-0.23167,1.199738,2.064087,-0.140675,-0.19062,-0.770994,-0.826548,0.284717,0.852294,0.721485,0.183892,-1.614001,-1.425974,-0.131993,0.411048,0.299865,-2.21974,-0.462947,1.56471,0.194047,0.995185,-0.368222,0.114692,-0.071308,-0.757962,-1.055067,0.346974,0.572853,1.16578,-0.216725,1
4.011348,0.148044,-1.02314,-1.595683,-1.050026,-0.913166,0.149496,0.130371,1.758507,-1.402925,-0.802348,2.013398,-0.378607,-0.686205,0.089132,0.52178,0.422454,0.192588,1.999317,-1.006271,-0.134268,-0.411938,2.137356,1.201025,1.564858,-0.473745,-2.139231,0.415695,-0.893126,2.122521,-1.802804,1.824929,-0.815391,-0.561361,0.923533,1.940657,1.53713,0.954203,-0.091956,0.881513,2.496076,0.057941,0.947283,-1.586522,-1.264665,0.157225,-0.757209,0.569466,-0.072623,0.383637,-1.896197,3.270625,-1.272188,0.066971,2.010554,-0.014416,3.781125,-0.727229,-0.893808,-0.611854,-0.054038,-1.255318,1.352093,0.64391,0.092993,0.768956,-1.13697,-0.51229,-3.087018,-0.26489,-1.753778,-2.940453,-1.859558,-0.093122,0.700461,0.353345,1.505942,-0.811878,-0.365743,1.891644,1
0.064469,1.208098,-0.053086,-0.882103,2.481793,-1.479862,1.423864,-0.28037,0.850556,-0.807181,0.484723,1.616055,1.664598,-0.849854,1.764199,-2.195081,3.066951,-0.091677,-0.064096,0.023952,-0.051946,1.65301,-1.992165,-0.910121,-0.556379,1.212831,-0.018724,0.764303,0.389421,2.371195,-1.637658,0.491888,-0.614627,0.344052,-0.178192,0.608823,0.529949,-0.536804,0.716565,0.926163,-1.177097,-0.239252,-1.067554,0.245502,0.418982,-1.534573,-0.093236,-0.899485,-0.749856,-1.407999,0.440323,3.376688,-0.682562,-1.293158,0.292124,-1.127533,0.398139,-1.589995,2.202223,1.232254,-2.433781,-1.3058,-2.575927,-0.796581,0.285531,-1.295638,0.009499,0.202669,1.179884,0.364331,-0.060871,0.019888,1.37132,-0.61428,0.508373,-0.032788,0.66022,1.009927,-1.234526,1.387247,1
-2.043295,2.594474,-2.804026,-0.070527,1.379597,2.93235,0.398435,-0.498927,-0.372955,1.623083,1.743565,2.23977,0.672712,-1.741939,1.747247,-0.456514,1.649149,-0.450787,-0.972014,0.701613,0.371668,1.342734,-0.328995,-2.419338,1.162125,-1.959836,0.598871,-1.186718,0.952133,0.343049,0.325182,1.479402,-0.586391,0.562954,1.593925,-0.447499,0.636746,0.926149,-0.445337,-0.059009,-0.928301,0.125929,-0.914513,-0.283518,0.561312,-1.789968,0.907653,0.911345,-0.402989,-0.547614,0.688415,-0.728362,-0.01076,-0.063381,-0.250728,-0.895912,-0.541602,0.868106,0.102036,0.50893,1.857009,-0.826971,-0.427411,1.350579,-0.749002,0.507071,-1.371278,-0.685465,0.846975,-1.557066,-0.848661,-0.310635,-0.849054,0.281977,-1.951178,-0.641708,2.968058,0.467844,-0.573669,-1.20326,0
