0.352f338-0.311f128-0.31f105+0.294f442+0.294f472...,-0.423f453-0.422f493-0.334f281-0.333f433-0.332f153...,0.365f336+0.364f64+0.359f455-0.279f442-0.279f472...,'0.3  f241+0.299f475-0.286f28-0.286f451-0.286f318...','0.512f48+0.51 f378+0.196f455-0.19f318-0.189f28...',-0.151f312-0.142f322+0.125f498-0.115f138-0.114f481...,0.144f61-0.143f267+0.123f104-0.116f211+0.108f17...,'0.13 f489+0.126f141-0.121f278+0.118f228-0.112f268...',-0.139f250-0.128f339+0.117f165+0.116f486-0.116f195...,0.147f334+0.131f424+0.115f71-0.108f132+0.104f87...,-0.13f257-0.116f263+0.113f185-0.112f411-0.11f316...,-0.16f457-0.154f368+0.129f216-0.122f286+0.119f383...,-0.164f137-0.132f166+0.126f252-0.119f292+0.118f302...,0.133f117-0.116f147-0.114f383+0.111f84+0.111f50...,0.145f402-0.138f391-0.131f331-0.122f449-0.115f36...,-0.127f148+0.122f98+0.117f383+0.115f332+0.114f204...,-0.142f256+0.135f151-0.121f413-0.118f100-0.113f229...,-0.132f370+0.128f483-0.118f407+0.117f254+0.116f249...,-0.134f118+0.129f256-0.127f350-0.124f41+0.122f113...,-0.13f298-0.128f123+0.125f101+0.121f333+0.116f389...,-0.177f243-0.163f285+0.129f177-0.123f43-0.119f406...,'-0.124f496+0.12 f334+0.12 f139+0.113f435-0.108f328...',-0.16f70-0.124f283+0.123f188-0.121f137+0.117f467...,'-0.161f466+0.153f144+0.129f310+0.11 f365-0.106f499...',0.187f68+0.121f221-0.121f489-0.119f12-0.111f62...,0.153f183-0.145f136-0.135f355-0.134f163-0.127f3...,0.132f404+0.123f232+0.116f478-0.115f262-0.11f115...,'0.17 f484-0.14f168-0.129f307+0.129f49+0.12 f391...',-0.169f397-0.139f376+0.134f25-0.131f414+0.123f496...,-0.139f94+0.132f450+0.125f209+0.124f361-0.123f445...,-0.131f432+0.125f308+0.123f324-0.121f245+0.119f430...,0.143f452-0.13f445-0.121f385-0.12f82-0.113f386...,-0.156f356-0.143f417-0.134f421-0.126f492-0.122f344...,'-0.126f414-0.122f261+0.12 f162+0.118f429-0.115f57...',-0.163f129-0.129f314+0.121f152+0.115f164+0.114f106...,-0.142f275+0.137f8-0.132f313+0.128f42-0.114f206...,-0.158f149+0.136f116+0.136f51-0.134f171-0.122f165...,'-0.148f430+0.14 f381-0.129f223-0.128f276-0.125f96...',-0.147f407+0.137f429+0.126f361+0.123f11-0.12f199...,-0.177f448-0.169f233+0.136f236-0.13f409+0.129f26...,label
1.857201,-5.835035,-0.834544,2.280503,0.058173,0.722952,1.854279,0.656904,-1.172836,2.217621,-0.266401,1.048891,-3.030823,2.597365,-2.307155,-1.80396,1.891728,1.430757,1.004257,-0.003872,-0.558163,-0.424422,0.695732,-1.049311,-2.253971,0.004058,0.091524,1.466578,0.222637,0.002649,-1.121337,1.900015,0.439969,0.517046,-0.399085,-2.05681,0.923153,1.510167,0.007822,-0.328149,0
-1.220546,0.545019,-2.263478,0.159086,2.46875,-3.708211,0.021336,-0.507121,0.561663,1.032457,0.497974,-0.493061,0.366467,-1.061863,1.553342,-0.081215,0.729978,-1.242357,-1.399138,2.548381,-1.226005,2.194601,-0.573659,-1.8627,1.16949,0.630196,1.140041,-0.876808,0.529625,-0.137996,0.499616,-0.730366,-0.15182,-0.225057,1.089187,0.528335,0.367474,1.402302,1.135809,-0.569098,1
-1.005828,4.169334,0.772076,1.692203,0.522021,-1.668577,-0.476424,-0.040955,-1.99819,-0.941395,-0.016253,-0.697738,1.105477,-0.495906,2.643334,1.648002,1.013288,1.556619,-1.051349,-1.270281,3.573691,0.243862,1.830502,-2.751793,-0.350479,1.524106,0.578559,0.606529,-0.265811,0.821021,1.23019,-0.925977,-1.114535,0.526408,-1.317507,-0.691431,1.289369,1.281211,0.560229,0.401265,0
1.138954,-1.498186,2.371514,-1.247769,0.555818,-0.83524,0.101056,0.714854,0.063087,0.553405,-2.605571,-1.652999,2.968108,0.330379,1.658932,0.430485,-3.134689,2.153916,-0.258633,-0.282147,-1.792568,0.128325,0.750552,0.960374,2.386823,0.59372,-1.469872,0.833488,-1.238187,-0.150898,2.533854,0.194797,-0.438898,-1.204479,1.218876,-1.395402,-1.205593,0.295706,-0.019719,-0.2761,0
-1.892703,1.892514,0.898941,-1.04361,1.491279,2.259349,-2.773363,2.503137,1.139166,-2.091983,-1.923592,-1.359464,-3.184288,0.315861,0.522137,-0.109971,-2.388508,-0.391077,2.063634,0.093511,0.70026,-1.333919,1.641926,0.676467,-0.018048,1.101157,1.625875,0.814029,1.206132,0.060865,0.926241,0.538707,-2.640868,-1.244101,-0.328278,0.359205,-1.052443,-0.413446,-2.424417,2.432645,1
-0.086113,-2.040986,-1.235177,1.010951,0.791721,0.579805,-1.223376,2.680852,-2.627933,0.546594,-0.375584,2.82902,1.048609,-0.006169,-2.278431,2.706953,0.333639,-0.068976,-1.243231,-1.725316,1.644219,1.910043,-0.097997,0.174087,-2.416758,-1.37435,-0.8243,0.812138,-0.578181,0.654191,0.478286,-0.959981,-2.985037,1.336038,0.526564,-0.058781,-0.949256,-0.41353,0.051092,1.936605,1
-1.27979,-1.477362,-3.201163,1.31699,-0.19604,-0.506472,2.025481,0.54368,-0.26451,2.126809,-1.340307,-0.42265,1.396136,-2.450531,0.393896,-0.202862,1.938563,-0.670581,2.028998,-1.273316,-0.368933,-1.371891,2.153363,0.093328,1.100655,1.893085,0.218893,2.419473,0.918305,1.006496,0.555404,-0.898165,1.279257,3.240594,1.472129,-0.255923,-1.153064,1.82509,0.637136,-0.572348,0
-1.173072,-1.480251,-1.787142,-1.140022,-1.184304,-0.609983,-0.000212,-0.829777,0.441646,1.055915,0.444704,-0.114629,-0.413526,1.943065,-1.685624,0.055282,-0.678302,0.212435,1.579053,1.238613,0.435828,0.940198,-0.347377,0.752184,-1.039241,-1.383924,-2.160648,0.868195,0.70588,-1.477887,-0.353141,0.773465,-1.214308,0.066688,-1.014143,-1.218612,-0.651675,-1.328546,-1.058087,-0.599091,1
-3.187317,1.881607,-2.579049,-0.480143,-2.261689,1.043831,0.573208,-0.802818,1.782099,-1.249442,-0.580529,-2.943725,3.178618,-2.18018,0.313153,0.417847,1.986428,0.284904,-0.484063,0.183912,-1.356172,0.544398,-0.757412,-0.152479,-1.514963,-0.887999,-0.785802,-1.376629,0.772532,1.642145,0.588932,0.829418,1.480911,-1.808704,-2.130512,-0.575856,-0.931047,0.507662,2.336568,-1.690564,1
-3.991598,-1.019107,-0.933887,1.587273,-2.671105,-0.451595,-0.361893,-0.783931,0.016883,1.398,3.410304,1.80022,-0.946234,0.146035,0.80931,0.703355,1.393405,2.471895,1.066528,0.101974,1.303801,-0.770889,1.010681,0.283655,0.612639,0.617262,0.578048,3.23441,0.389654,0.312826,-1.249897,1.160691,-2.077124,0.5552,0.132607,0.969989,-0.055812,0.113018,2.528339,1.088217,0
-3.492786,-1.763657,-1.23631,0.163976,-0.576977,-1.239337,0.233785,-0.826072,-1.631961,-0.063486,1.32452,0.604914,1.622707,-0.132093,-0.125091,-1.442888,-0.301278,0.096596,-1.439488,1.155526,1.153668,-1.771468,0.49597,-1.415108,-0.287887,-1.340167,0.584892,1.698999,1.043181,-0.656187,0.037967,0.452003,1.44476,0.130889,0.999095,0.334993,0.716048,0.582819,1.338338,1.616643,1
0.034893,0.020063,-0.447501,-4.703584,0.407483,-0.060311,-0.743548,1.201652,1.722568,-0.544141,2.993501,-0.967681,-1.266157,-1.654919,-0.434048,0.529752,1.322173,-0.590635,-2.252328,1.826947,2.687956,-0.263314,0.0893,0.521724,0.728168,2.609512,-1.73807,-0.148657,1.337301,1.217019,1.020335,-0.888528,-0.153591,1.436914,0.925085,-0.497273,-1.055515,-0.814309,-0.500736,0.093482,0
1.06383,0.502206,-3.340302,3.049407,-2.073841,0.289305,0.545327,0.033117,0.037496,-0.290587,-1.330919,0.594449,-0.159208,-2.06075,-0.602648,1.604784,1.634691,-0.660188,-2.732934,0.441512,1.605311,-1.45471,-2.090992,-1.866441,0.980615,-1.287546,1.338196,-0.056109,0.065903,-0.070888,0.027777,-1.26201,0.785208,-0.491714,-1.381673,-0.020965,-0.530364,0.410589,2.04991,-2.137781,0
-2.830611,-0.506528,0.308323,2.381976,-0.634563,1.105175,0.648452,-0.755141,-1.499092,-3.059984,0.144939,-1.737977,0.219879,-0.084737,-0.113958,0.80524,1.248373,1.101515,2.086736,0.173637,-2.984597,-3.071012,-0.768039,-1.522985,0.963125,0.530476,-0.658588,1.389184,1.269359,-0.726131,-2.762323,-0.229288,1.05511,-1.672393,1.225792,-2.398555,0.401314,1.096881,0.753472,1.505195,0
3.628585,1.625347,1.756379,1.354279,2.773235,-1.999475,0.491819,-0.075686,-0.510956,0.559815,-1.924552,-1.202137,1.389527,-1.574471,-1.341058,0.176115,0.273686,2.728607,0.831134,0.982378,2.194728,-1.888226,1.183035,0.94049,2.025434,-0.489917,-1.248985,0.526718,1.206463,-0.402984,-0.163702,-1.157144,1.124693,-2.428538,0.522456,-1.792148,1.28926,0.079601,-1.263669,2.078405,0
1.06931,-2.092664,1.59905,1.490073,0.180261,1.557561,-0.591315,3.239909,1.155482,-1.604556,1.593896,-0.227244,2.047379,-1.027949,-2.960934,0.859055,-0.760399,2.17319,1.388417,2.59425,3.014065,-0.966577,-2.334203,-1.091523,0.8545,0.274413,0.543993,-3.112171,0.911468,0.061638,0.469159,-1.783247,-0.671297,0.294141,-0.568455,-0.212966,-0.139457,-0.501373,-0.568882,0.150054,0
-3.169111,4.592035,0.146104,-0.680405,3.360745,0.386725,-3.829711,-0.61726,-1.738027,-1.202771,-0.966477,0.225748,-1.444874,-0.863954,-2.852931,0.96631,-0.407105,0.034518,1.089734,-0.354342,-0.882373,-0.727192,-0.180252,-4.636937,0.470743,-2.212455,1.878369,-3.669726,-0.454848,0.272908,-1.503114,2.582543,1.777943,0.315901,-0.303397,0.757716,1.513128,0.923023,1.0636,-0.996754,1
-4.39795,-0.123839,1.547245,2.019148,-1.68363,-1.635936,-0.733899,-1.002835,1.447034,-0.507804,0.199211,-2.197061,1.221071,1.128718,-0.341089,-0.548933,0.427344,-2.638375,-0.807955,-0.654541,-1.83685,-0.399555,-0.399029,0.413937,-0.525227,0.484768,0.150431,0.467031,-0.712883,0.899458,1.656875,0.319635,-2.608065,-2.345206,0.742083,-0.675525,1.114236,1.572675,-0.333983,-0.066579,0
1.104997,-4.147609,-1.973588,1.649198,1.046343,3.039495,0.642026,1.127553,-2.157322,-1.636484,-0.16852,1.055565,2.094903,0.619254,-0.479814,0.334674,-0.314911,0.786935,-1.971549,1.449507,0.650461,1.43991,-1.596644,-0.622252,-0.449663,0.20727,0.973162,-0.505895,-0.246923,-1.856433,0.822824,-0.646873,-1.392704,-2.349034,1.794709,2.70675,-0.219188,0.667125,2.30666,-0.949553,1
2.874543,1.897795,-0.621273,1.761236,1.934242,-0.865773,-1.867794,0.59785,-1.141836,-2.281419,-1.771124,-0.633367,-1.458442,2.359682,-0.390469,-2.622857,1.34924,-0.42041,-1.156475,-0.265222,-2.508168,-3.442833,2.787364,-0.122634,-1.008083,0.053304,-1.452065,0.10111,0.23616,1.363794,2.413886,0.727704,-0.191414,0.68305,1.628045,0.575341,0.305613,-1.303608,-1.393224,-0.144659,0
-2.895954,0.294568,2.118517,0.337658,-0.388453,-1.722628,0.729632,-0.485859,0.710377,-0.636444,-0.655349,-0.034658,3.274883,2.2067,-0.682746,-1.436218,0.429021,-0.640534,2.013239,-0.563837,-0.626029,-0.764161,0.902065,-1.939248,-0.317861,0.953397,-0.083456,0.667415,-0.394403,-1.597229,2.628601,-0.308644,-0.056043,1.526432,-0.718011,-0.560118,-0.203078,1.815751,0.934289,1.437364,1
-1.557525,-4.022721,-0.058525,-3.490318,-2.270593,-0.149979,0.895138,1.263713,0.872923,0.163159,1.52495,0.668596,-1.633757,-1.198063,-1.436387,-0.468586,1.944438,-2.17569,-1.373715,-0.152948,-1.42626,-1.627896,-0.382046,1.98938,-0.41837,0.216379,-0.145111,-1.666626,-0.130324,1.936449,1.606104,-0.555158,-1.089159,-0.07321,0.206723,0.328581,0.766298,0.105719,0.249029,-0.965699,0
-1.100426,-0.767954,2.565681,-0.10303,-0.740992,-0.451675,0.794932,-2.045204,2.611135,-0.213439,-0.466347,-1.263911,0.658634,0.915883,-1.069268,-0.271733,-0.26976,0.482325,-0.085276,0.815701,-0.021852,-0.646252,-1.227481,0.730811,-0.454443,-1.073352,0.865247,-3.740576,-0.612574,0.91129,1.023434,0.229847,-0.54544,0.239381,0.582027,-0.298512,0.773188,1.022872,1.792246,-0.316707,0
4.329245,4.354906,0.411643,1.016313,-1.433256,-2.781789,-2.120705,-2.203456,-0.345152,-1.211505,1.277584,0.337712,-2.380275,-0.122031,-2.494103,-0.229713,0.119954,1.2721,-1.814019,-1.315906,4.012288,2.138634,-0.029116,-1.633272,-0.341936,-0.671141,1.874351,2.016495,-1.200927,-0.910362,-2.043361,2.341892,-1.977115,-0.424106,1.355514,0.565015,2.946632,0.048557,-0.08776,0.314926,1
0.206212,-1.627394,-2.841852,0.028209,2.033095,-0.440789,0.901149,-0.629329,2.454761,-0.193896,0.042482,2.700601,-2.183591,-1.438065,-2.165125,-0.817852,0.604999,-0.697937,-0.463197,1.099451,-1.734832,0.011318,2.075253,0.682738,-2.01441,-0.276626,-1.218883,-1.391704,0.794273,-0.192496,1.911992,0.563,0.062096,0.947765,-0.66584,-0.494973,1.742388,0.093723,-2.122765,-1.05695,0
2.883356,-3.18004,-0.531097,-0.299032,-0.261684,0.619682,1.634306,0.857556,-1.227764,-2.652328,0.862052,1.479867,-0.511509,0.000647,-1.716984,0.312728,-1.368562,-0.432083,1.781315,0.990164,-1.833889,-1.448875,-1.604165,-2.50646,0.622876,1.078374,-0.62004,1.210109,0.036039,1.577503,-0.007465,-2.946382,-0.580948,-1.1968,0.939543,0.420564,0.405871,2.018133,0.733993,1.34809,0
0.021544,-2.345899,1.527861,1.687665,-2.732,1.176048,1.49921,-1.927957,0.285344,0.387138,-2.392796,1.327447,0.805443,1.096266,1.317474,-1.223337,0.413245,-0.587478,-0.584277,-0.01062,0.300637,0.18471,-2.45596,-0.946468,0.580339,-1.791216,0.395203,0.828896,0.172753,0.983763,0.750542,0.425111,-0.681933,-0.762994,-1.66515,0.084617,-0.152139,-1.372222,1.801066,0.891378,0
-0.896454,-5.970642,4.579242,-1.804315,-0.551102,1.393542,-0.056444,-1.574677,-0.440109,1.047822,0.472368,0.154531,-0.347302,-0.107909,-2.543919,0.419976,0.342663,1.189716,0.346755,-1.423646,-1.351194,0.721476,0.293735,-0.960026,-0.316644,-1.427992,-1.206685,1.410485,-0.122501,-1.299351,-0.988338,0.491487,-0.542361,-1.046836,-1.042389,3.448496,0.026848,-0.728777,2.195968,-0.158289,1
-0.509517,-0.88493,3.747435,-1.794892,0.556892,-2.367149,1.67523,-0.668837,2.469422,-2.326315,0.537138,0.900304,0.380397,-0.717458,0.801133,1.2232,-0.896443,0.806483,-1.485289,0.510732,0.314992,-0.8021,1.020065,0.639539,2.085546,0.538133,-0.383941,1.529757,-1.616911,0.954661,-1.19733,-0.982548,-1.71247,-0.897132,0.577337,1.03922,0.822383,0.006531,0.837943,0.97604,0
1.111797,1.076452,-4.363978,2.624431,-0.708429,-1.868592,-0.047377,-3.805082,-2.035886,-0.70506,-0.677991,-2.102572,-1.486789,-0.07629,2.545079,-0.013519,0.101008,1.409435,1.112406,1.668875,1.273488,1.914452,0.220663,0.650071,0.085032,0.001263,0.602501,3.832801,0.364828,0.570881,-0.705526,-2.384795,0.111582,1.046151,-1.485048,0.779556,-0.752474,0.352639,0.77368,0.898235,0
-2.683277,-2.654836,0.174849,-1.905369,-0.090114,0.364465,-2.645482,-0.571908,-1.497756,-2.406235,0.512825,2.761058,-1.133361,1.587146,0.760751,-2.617269,-0.610844,-0.229562,-0.375471,-1.931616,2.113739,-2.169358,-0.540051,1.388572,1.93944,-0.892569,1.27901,-0.534147,-1.245785,-0.477209,-0.401601,-2.524875,2.903555,0.451613,-0.905604,1.460032,2.619958,-0.243426,0.03324,0.363423,0
3.661399,-0.075438,-1.414471,-0.020493,-1.6799,-2.153038,-1.529424,0.913839,-0.453613,0.538068,-2.592706,1.27527,-1.343312,0.739029,0.090658,-2.024454,0.930654,-0.687901,2.17336,1.501217,-2.62952,-2.396179,0.485851,0.641626,1.332862,-2.501412,-0.59025,-1.45912,-1.504317,-2.32692,1.700222,-0.623343,-0.63856,-0.146929,0.945001,-1.094208,-0.99478,-1.29828,-1.590019,0.146442,1
-2.555088,0.146091,3.421215,-1.953849,-0.914047,-1.480016,2.236327,1.452219,1.195236,1.448437,0.469834,-0.32441,1.023464,-0.964901,1.928342,-1.188721,0.082996,-2.753801,2.06307,0.009378,-1.505115,0.484476,0.225646,-0.681516,-0.745852,0.294738,0.993868,1.434524,0.176027,0.921954,-1.953852,0.521445,0.473646,-0.003647,0.55589,0.252485,0.02047,1.499183,1.378559,-0.751074,0
-2.967565,-0.111047,3.655527,-0.973632,0.318668,1.806262,-1.20212,-0.270677,-1.200472,0.765526,-0.441234,-1.318106,-1.972079,1.319084,-0.829028,-1.342259,-1.413568,0.376162,-0.265022,-0.660026,-0.21665,-0.58048,0.630081,0.325186,-0.399527,-1.205166,-1.425104,-0.262518,-0.258614,-0.588557,0.267352,-0.719308,0.497129,-0.5601,2.868674,0.567177,1.104572,0.490011,-0.846755,0.539699,0
-2.451493,-1.580924,-0.754314,-0.371951,-1.928937,0.338191,2.099861,-0.277842,-1.301258,2.114898,-2.179712,1.935178,1.937303,-1.234863,-1.595038,-1.50337,-0.738563,-1.540151,0.539382,-0.729291,0.217348,-2.123064,0.830984,-1.180886,-2.042497,0.306221,0.877853,0.482339,0.258736,1.16273,1.091399,0.775992,0.347525,-0.505543,0.011835,-0.21575,-1.461297,1.030391,0.843973,0.195303,0
-0.027356,-4.086752,-0.319744,-1.726234,1.544999,0.337537,0.005657,-1.186428,-1.165663,1.062306,2.120763,0.404621,1.166489,-0.055976,1.809789,2.009922,3.634317,1.583944,-0.356308,2.186711,-0.899813,1.339753,-1.111615,-0.345143,1.457657,-3.266064,0.63758,1.587731,-1.070134,0.374228,1.062624,-0.668198,-0.819503,0.480964,0.202808,-1.672115,0.409196,2.766813,-0.41005,-0.446011,1
1.508731,-0.59291,2.693075,1.039829,-2.817717,-0.731213,0.023769,-3.206372,0.263723,0.863727,1.665232,1.391797,-1.990792,0.388146,0.583343,-0.947929,0.373708,2.73584,0.866903,2.016667,-0.078349,1.77743,0.268733,0.74967,0.836723,0.676206,0.109708,-0.838978,0.821879,0.208534,-1.720627,-1.038028,-0.61059,-0.824224,-0.213116,2.2924,-3.34516,-0.700399,2.679952,-1.368609,0
0.014271,3.53762,2.332681,0.992815,2.278642,-1.02089,-1.139326,0.441341,-1.127951,-0.328118,-2.223623,-0.644054,0.034956,0.18835,1.190057,1.276708,1.823512,-0.309697,2.037845,1.158933,-0.915604,0.669251,-0.489312,0.165433,0.532244,-1.688454,-0.188289,-0.726429,2.518867,3.105001,0.913668,-1.100143,-1.065525,0.454661,1.433684,1.317596,-0.402837,0.112466,-1.444232,-0.975162,0
3.265111,-3.329206,-0.646684,1.675511,-1.938996,-0.32625,0.819978,-1.295674,-1.09501,-0.838511,-1.075102,-0.544099,-0.747329,-0.504355,-0.386769,1.332195,-0.292671,1.351643,-0.816411,-1.963941,-0.915238,3.053552,-0.738454,-0.025721,0.104632,0.840217,0.656035,-1.37433,0.748217,2.069875,1.134204,-1.136656,-1.683563,1.926924,0.917228,-0.513321,1.217129,0.7811,-1.988893,0.972692,0
-2.988333,-0.681609,-1.565745,0.524379,-0.359286,1.504864,-0.334497,0.829569,0.483604,1.450099,-1.251118,1.030346,3.826608,-1.909636,1.379296,-0.886249,0.532713,-1.040783,-0.238608,-2.031163,-1.07817,1.132857,-0.513148,1.218499,-0.669881,-1.873665,-0.189353,-1.058657,0.71626,-1.456906,1.011919,-0.554644,-1.348942,2.181345,-1.31194,0.184594,-0.560502,1.185223,-0.325174,0.334769,0
-0.237249,-0.332692,2.572899,-2.041026,-0.040843,0.236079,1.225018,0.77561,-1.144951,0.891557,0.89447,-0.907927,-1.704526,-1.084659,0.91686,-0.304589,-0.921101,-1.436237,2.36114,-0.999811,-1.116182,-0.257236,0.266484,-0.367052,-0.726055,-0.227464,1.328559,-0.522699,-2.718069,0.04287,-0.506466,-2.212331,0.26538,1.123783,-0.119228,-2.754906,2.095888,0.383056,-0.154887,0.907406,0
1.475575,0.996623,3.002737,-1.523768,-1.050015,-0.111089,-2.231341,0.494859,-1.299728,-0.787432,-1.007311,0.734871,2.428687,0.245429,1.960295,2.005794,-2.94225,-0.129889,-1.056742,-1.017625,0.698674,2.557023,0.748669,-0.588668,-0.989811,1.401107,4.431831,1.050413,-2.06143,0.113357,0.558811,0.118337,2.993929,0.874763,1.57285,0.052004,-1.500628,0.175167,0.058899,0.560759,0
1.524462,1.41472,-0.455454,-2.202346,-0.566045,-1.622528,1.560546,-1.352793,0.207628,-4.128477,1.994192,-1.04162,-1.506138,-0.441932,-1.299158,-0.400333,0.071803,-0.264897,1.893571,0.705207,-0.032724,1.710992,0.535527,0.103594,-2.589978,-0.236141,0.493061,2.494567,0.686863,-0.259634,-2.270115,-0.062709,-0.94182,-0.014124,-1.822257,-0.78344,-0.755605,1.016937,1.483136,1.373602,1
2.384794,3.160771,1.041955,-2.948367,-1.782665,1.411753,0.312102,1.666257,1.663734,-2.431231,-2.242753,-0.656361,-1.529838,0.207836,-1.638584,-1.596612,-0.449535,3.273664,0.722979,0.676157,-1.099062,0.794835,-4.432648,-0.376413,-0.527999,0.886047,-0.497242,2.179782,2.127947,-0.560016,-0.598588,0.259858,0.90282,0.68408,-0.812481,-2.389164,0.475205,-1.649399,-0.927055,0.041125,0
-3.164764,-3.566084,-0.57215,-0.835777,1.417527,0.830884,1.145634,-0.769638,-1.788685,-0.828174,-0.124415,-1.039973,0.637245,-0.741836,-0.997093,1.186005,-1.197606,0.639278,0.876756,2.668239,-1.004463,-3.321726,0.198827,-1.261702,0.481515,1.660004,-0.502965,1.143317,1.616037,-2.620645,1.030166,-0.195236,1.181039,-1.151846,1.29341,0.507498,1.657116,-0.892357,0.964786,1.855959,1
0.660769,0.857456,0.407126,3.656022,-0.321287,-1.483141,-3.023659,0.207384,0.418003,2.759346,-0.25109,0.792303,-0.176683,1.355709,-1.907175,0.013739,2.109094,0.622838,-0.445144,0.841649,-0.652728,-0.518004,-0.26476,1.564911,-0.403812,-0.035204,-0.613008,0.034394,-2.668502,0.911568,1.946362,1.925141,-0.891855,-1.590912,-2.007135,1.041547,-0.204004,0.537164,-0.031445,0.693727,0
3.746142,1.24967,0.674086,0.438107,0.079393,-0.814616,-1.95965,0.476072,-0.683547,0.081786,-0.702938,-1.444285,1.45019,-0.562769,-1.791439,-1.205683,0.274501,-0.920964,1.799357,-1.812295,1.007909,-2.600761,-0.781723,0.579044,-1.713349,0.582859,-1.061972,0.790647,0.369511,4.043938,0.998343,0.774282,-1.28349,-0.574762,0.417508,-0.334624,-2.367883,-1.094481,0.509975,0.861708,1
2.828122,1.050412,3.007554,3.614694,-0.712459,-0.035344,0.24451,-0.172219,-0.125814,-0.697499,1.373107,-2.591285,-0.1205,0.760932,-1.421389,-1.229486,-1.247429,0.937954,0.122531,-0.835126,0.734115,-3.18251,-0.258542,-0.366019,-1.999347,0.752783,-0.903571,0.381355,1.370679,-1.173602,0.44816,-0.194578,1.244163,-0.879104,-0.117773,2.74772,-1.964201,3.109246,-2.140767,0.697014,0
-3.046528,-2.6717,0.078622,-3.185213,0.823723,0.335203,-2.249841,0.461823,-0.927894,-1.927161,-1.402655,2.394261,0.068955,0.307312,-0.253946,0.518258,0.41366,-0.064785,1.011699,-1.007092,-0.431119,-0.153054,-0.577173,-0.785829,0.351839,0.286649,-1.345631,1.774198,0.651559,-1.010311,-0.607068,-2.167839,0.075626,-2.425194,-0.863572,-2.962866,-1.226143,0.331005,2.069248,0.11199,0
0.581444,0.44563,-3.126318,0.819652,-0.010196,-1.532772,-1.033923,-0.996366,-1.048384,-1.217216,-0.334038,-1.561549,0.12454,0.2692,1.473227,0.488802,2.534412,-0.205044,1.507656,0.927123,-0.692354,0.071657,3.749047,0.356287,-0.551511,-0.128924,1.073721,-1.350985,0.551767,-2.209114,-2.878665,1.844662,1.097457,-0.124721,0.114645,-0.06668,-0.00137,1.261576,0.391226,1.307852,0
1.167403,-1.150302,2.233537,-0.336501,-1.203026,0.923682,0.301196,1.76884,-0.374289,-0.24994,-2.090433,-0.815175,0.35462,2.228393,1.487004,1.552445,-0.808072,2.008131,-0.434423,-0.718725,0.997142,-0.341829,-1.075357,-0.034131,0.360588,-0.416063,-0.848753,0.254961,2.97692,0.300481,0.63788,0.046937,-1.526933,0.737642,0.558725,-1.270716,1.705233,0.190874,-2.184357,0.585611,0
-0.875523,2.67798,-1.046278,3.282442,0.363186,1.914473,-1.049051,1.096128,1.41415,0.227593,-0.901933,-0.363237,0.296781,2.726075,1.047596,1.213424,0.104137,0.715856,-0.309703,-3.799333,0.926047,1.67912,-1.036755,1.158355,-0.12554,-1.101968,-0.188704,-1.498814,0.419587,1.054982,-0.14896,1.808084,0.777204,-0.542797,-0.09023,0.875869,1.54533,0.046112,0.677257,1.504633,1
-2.335656,-0.710021,2.561148,-0.387405,-0.330536,-2.241224,0.025872,0.474549,-0.731196,0.223795,-0.161102,-0.152699,-0.285686,-0.863692,0.583583,0.544625,-1.298601,2.240848,1.533621,-1.491377,-0.550466,-0.848419,0.617729,-1.025008,0.003299,-1.089982,0.482402,1.434801,0.685228,-1.493188,-1.296444,-0.150125,1.05104,2.07543,1.018848,0.609589,0.794027,0.348869,-1.081288,1.827135,0
3.246819,-1.492902,-0.809263,-0.631641,-0.375465,-1.219256,0.902625,-0.59513,0.414971,0.097346,-0.159299,0.014027,-0.458728,2.24376,-1.978192,-0.570931,-2.530608,-0.427595,0.657449,1.853751,0.950584,-1.471494,0.860227,-1.525111,-0.065292,-0.019293,1.222343,0.028653,-0.208559,-1.01032,0.366714,0.923312,-0.739938,2.41405,0.389205,2.438708,0.424068,-0.963433,0.078376,0.512992,1
1.394891,3.185211,0.653809,0.660287,1.451444,0.787787,0.633675,0.268975,-1.15685,1.622118,3.393207,-1.31423,2.202692,-0.131589,0.81924,0.372589,0.283406,-2.148775,-1.426947,2.540522,-0.878268,1.200106,0.409249,-0.148119,-0.88461,-2.27649,0.975317,0.789066,2.442042,1.328947,-2.139361,0.333956,-0.357729,0.251667,0.410504,-2.206417,-0.458676,1.126161,-1.129343,-1.012758,0
-1.269435,5.27579,-2.609497,2.125936,0.986695,0.62782,-2.18139,2.179497,2.392043,0.377188,0.247918,3.698125,-0.461026,0.05952,-0.052131,-0.478142,-0.481607,-1.344683,-1.284545,-0.77528,0.33682,-2.482308,1.554682,-0.946553,0.319444,0.931636,-1.606947,-3.01624,0.052438,0.497791,0.757214,1.248705,1.375703,1.005967,2.290236,0.236177,-0.736308,0.958731,-0.935407,-1.371718,0
-0.003552,-2.121041,1.230015,2.190944,-0.643526,0.601972,-0.465978,1.215962,-0.28662,1.66013,0.756692,-0.316709,0.639058,1.246413,0.00826,0.755525,-1.052131,1.292577,-1.369186,-0.599253,1.332444,-0.004127,0.60041,-1.166857,0.395001,0.041159,-2.97569,-0.416823,1.004038,-0.181667,-0.817158,-1.683955,-0.373934,0.228788,-0.014688,-0.6827,-0.023524,0.962698,1.688147,0.603914,0
